"","xhat","level","trend","season"
"1",87.1761865078604,82.877389930469,-0.0043629176181609,4.30315949500956
"2",90.329251023113,82.0954950961281,-0.0043629176181609,8.23811884460307
"3",92.9608913830094,81.8734769194391,-0.0043629176181609,11.0917773811884
"4",90.9336011885575,81.8949672127921,-0.0043629176181609,9.04299689338357
"5",83.9975222296429,81.9344980099751,-0.0043629176181609,2.067387137286
"6",84.0435777590496,81.9317730515769,-0.0043629176181609,2.11616762509087
"7",75.0673178206746,81.8986025440962,-0.0043629176181609,-6.82692180580343
"8",87.0428439103022,81.8497383898213,-0.0043629176181609,5.197468438099
"9",84.0182886034629,81.8170530016812,-0.0043629176181609,2.20559851939981
"10",87.0587463586545,81.8006001877672,-0.0043629176181609,5.26250908850549
"11",84.0480687953061,81.7574022992155,-0.0043629176181609,2.29502941370877
"12",88.0444497607206,81.7212629394267,-0.0043629176181609,6.32754973891202
"13",86.0269629688868,81.6875159849913,-0.0043629176181609,4.34380990151364
"14",89.9316051320375,81.6653288798493,-0.0043629176181609,8.27063916980634
"15",90.9074147954395,81.7061791936579,-0.0043629176181609,9.20559851939982
"16",90.9479962530043,81.7630208138243,-0.0043629176181609,9.1893383567982
"17",88.9292305358204,81.7930355844453,-0.0043629176181609,7.14055786899333
"18",88.9066099539644,81.8354556529957,-0.0043629176181609,7.07551721858682
"19",88.8826828110405,81.89282932308,-0.0043629176181609,6.9942164055787
"20",89.8583128246008,81.9660203122501,-0.0043629176181609,7.89665542996894
"21",88.8175325789553,82.0553213674176,-0.0043629176181609,6.76657412915593
"22",83.8443610005568,82.171580683328,-0.0043629176181609,1.677143234847
"23",87.0323159673169,82.2701047557791,-0.0043629176181609,4.76657412915595
"24",88.0391105248432,82.2443789881021,-0.0043629176181609,5.79909445435921
"25",89.0251532976472,82.2141615983045,-0.0043629176181609,6.81535461696084
"26",89.1748942042673,82.1931707976076,-0.0043629176181609,6.98608632427791
"27",91.1687365553034,82.0731920104323,-0.0043629176181609,9.09990746248929
"28",91.1747795738691,81.9572838094858,-0.0043629176181609,9.22185868200149
"29",89.1117871335717,81.8373808000827,-0.0043629176181609,7.27876925110717
"30",87.9928756107794,81.7591196837944,-0.0043629176181609,6.23811884460309
"31",71.8143605657826,81.7594664274155,-0.0043629176181609,-9.94074294401481
"32",79.8595460465795,81.8778226399198,-0.0043629176181609,-2.01391367572213
"33",83.9399017845611,81.9663084592022,-0.0043629176181609,1.97795624297704
"34",88.0484382304017,82.0016741733355,-0.0043629176181609,6.05112697468436
"35",88.9470140007939,81.9652905941342,-0.0043629176181609,6.98608632427786
"36",87.8557268812724,81.9959546941249,-0.0043629176181609,5.86413510476566
"37",83.8003959412595,82.0869652175267,-0.0043629176181609,1.717793641351
"38",83.7491218443366,82.2145529092217,-0.0043629176181609,1.53893185273311
"39",79.8780845553101,82.3760359453984,-0.0043629176181609,-2.49358847247013
"40",72.8730144624737,82.4522666655701,-0.0043629176181609,-9.57488928547827
"41",79.8712960141041,82.5318490302087,-0.0043629176181609,-2.6561900984864
"42",85.8463233223266,82.6125673953418,-0.0043629176181609,3.23811884460303
"43",87.8622493658972,82.7097942519205,-0.0043629176181609,5.1568180315949
"44",87.8920375550623,82.7964930101912,-0.0043629176181609,5.09990746248922
"45",87.0484753750436,82.8634999358636,-0.0043629176181609,4.18933835679815
"46",88.1584087043547,82.8270918017601,-0.0043629176181609,5.33567982021278
"47",91.2363197205972,82.7180109480839,-0.0043629176181609,8.52267169013148
"48",91.2058161746275,82.5574261013011,-0.0043629176181609,8.6527529909445
"49",89.0816562180692,82.4170059821412,-0.0043629176181609,6.66901315354611
"50",88.9745330098484,82.3586632617254,-0.0043629176181609,6.62023266574125
"51",87.9707451828248,82.3711355973033,-0.0043629176181609,5.60397250313961
"52",82.0588922376888,82.38611192046,-0.0043629176181609,-0.32285676515307
"53",79.1700694588022,82.342817596858,-0.0043629176181609,-3.16838522043761
"54",81.1020606141349,82.2260282643858,-0.0043629176181609,-1.11960473263273
"55",82.1196602221614,82.1541969781034,-0.0043629176181609,-0.0301738383237977
"56",84.0199343455137,82.0707312640572,-0.0043629176181609,1.95356599907459
"57",87.034913919675,82.0531905130153,-0.0043629176181609,4.98608632427784
"58",90.1538122084682,82.0257473383939,-0.0043629176181609,8.13242778769247
"59",90.2591520362492,81.9197050523538,-0.0043629176181609,8.34380990151362
"60",91.2298150822327,81.7440266349226,-0.0043629176181609,9.49015136492826
"61",91.2036115039138,81.5877417557907,-0.0043629176181609,9.62023266574128
"62",84.2150553123094,81.4487790601213,-0.0043629176181609,2.77063916980634
"63",80.7900103436783,83.9464983191324,-0.0043629176181609,-3.15212505783591
"64",78.6088064086325,88.7083838149808,-0.0043629176181609,-10.0952144887302
"65",100.828307994365,96.89536507551,-0.0043629176181609,3.93730583647302
"66",92.6408199764787,91.7160071389247,-0.0043629176181609,0.929175755172231
"67",87.9818065857448,84.0163433416867,-0.0043629176181609,3.96982616167629
"68",85.4352090873923,79.3965751116268,-0.0043629176181609,6.04299689338361
"69",83.3063022861683,77.1213268469883,-0.0043629176181609,6.18933835679824
"70",85.1151602310492,78.8976644666658,-0.0043629176181609,6.22185868200149
"71",89.0910252847852,80.8003587886946,-0.0043629176181609,8.2950294137088
"72",78.7699607470676,77.4305137631721,-0.0043629176181609,1.34380990151369
"73",81.6275102241289,78.2392827524285,-0.0043629176181609,3.39259038931856
"74",83.8937762952526,78.4811585796498,-0.0043629176181609,5.41698063322101
"75",75.338667884759,79.8691396000504,-0.0043629176181609,-4.52610879767331
